Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
SRR5185074	2017-04-28	2017-01-18	64936427	3311757777	0	51	1483		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5185074	SRX2501096		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP096982	PRJNA362363	NA	362363	SRS1927478	SAMN06238470	simple	9606	Homo sapiens	GSM2462062	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA528367	NA	public	AD2A3EC3A858D43B278FEBFF6E773BAD	95A3E5AD078F2D9B3866C783D39F005F
SRR5185078	2017-04-28	2017-01-18	50361132	2568417732	0	51	1167		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5185078	SRX2501100		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP096982	PRJNA362363	NA	362363	SRS1927482	SAMN06238492	simple	9606	Homo sapiens	GSM2462066	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA528367	NA	public	6BAACFF035E020AC3D083CA96C95E157	1000E7C559F08CA2AB584B73A62F862F
SRR5185082	2017-04-28	2017-01-18	70017712	3570903312	0	51	1606		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5185082	SRX2501104		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP096982	PRJNA362363	NA	362363	SRS1927486	SAMN06238488	simple	9606	Homo sapiens	GSM2462070	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA528367	NA	public	2A0F54411B5426CD3CA927B7B8CD9CB4	1CEEE3BE807E6D4F7E441123B46BB1D2
SRR5185083	2017-04-28	2017-01-18	51342312	2618457912	0	51	1182		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5185083	SRX2501105		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP096982	PRJNA362363	NA	362363	SRS1927487	SAMN06238487	simple	9606	Homo sapiens	GSM2462071	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA528367	NA	public	CFA9AED5F0C4BC290A5AF5C5C3A7E07D	BE51CB554A268D3236C2A3DC70DFCDCD
SRR5185084	2017-04-28	2017-01-18	54179067	2763132417	0	51	1246		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5185084	SRX2501106		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP096982	PRJNA362363	NA	362363	SRS1927488	SAMN06238486	simple	9606	Homo sapiens	GSM2462072	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA528367	NA	public	4A6469ADD4FE09AAEDFBF06D872346A7	B8E28257C565BAE6BD7F978301131F00
SRR518622	2013-06-10	2012-07-06	61717982	3085899100	0	50	1974		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR518622	SRX157744	GSM956428: shCtrl.1	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP014027	PRJNA170053	2	170053	SRS348484	SAMN01085881	simple	9606	Homo sapiens	GSM956428	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA055457	NA	public	DD39664355585CC9F12855A957220FC1	4D2865172A167D454D2F918EEF0A7CB4
SRR518623	2013-06-10	2012-07-05	62275269	3113763450	0	50	2009		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR518623	SRX157745	GSM956429: shCtrl.2	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP014027	PRJNA170053	2	170053	SRS348485	SAMN01085882	simple	9606	Homo sapiens	GSM956429	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA055457	NA	public	CB58D1027DDF8BFE72FA1E949D02CD28	EF58137E7826CB6AAE435B06DDC4D125
SRR518624	2013-06-10	2012-07-05	55081151	2754057550	0	50	1763		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR518624	SRX157746	GSM956430: shCtrl.3	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP014027	PRJNA170053	2	170053	SRS348486	SAMN01085883	simple	9606	Homo sapiens	GSM956430	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA055457	NA	public	BEBE57F8004DED469995DB5663456522	A8EEF9EDBDFD5DA2341AE1B2BA186BD1
SRR518625	2013-06-10	2012-07-05	86558278	4327913900	0	50	2748		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR518625	SRX157747	GSM956431: shGata6Hopx.1	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP014027	PRJNA170053	2	170053	SRS348487	SAMN01085884	simple	9606	Homo sapiens	GSM956431	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA055457	NA	public	7AA44A792478E9EC81E1CB6A5528A9D4	1BF82F85AA33136FC59991678E648E79
SRR518626	2013-06-10	2012-07-06	67297792	3364889600	0	50	2159		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR518626	SRX157748	GSM956432: shGata6Hopx.2	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP014027	PRJNA170053	2	170053	SRS348488	SAMN01085885	simple	9606	Homo sapiens	GSM956432	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA055457	NA	public	C336EB2DD3352ED20D1584F09153EFB0	91440D74662C497C3BE374DCB7E2098D
SRR518627	2013-06-10	2012-07-05	57008853	2850442650	0	50	1820		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR518627	SRX157749	GSM956433: shGata6Hopx.3	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP014027	PRJNA170053	2	170053	SRS348489	SAMN01085886	simple	9606	Homo sapiens	GSM956433	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA055457	NA	public	99AA1D08EA5A7B3B2ED47EA911C76F66	ED8EF026DEAF1AB6C6768D9A244B7693
SRR5196824	2017-01-26	2017-01-24	69726501	13945300200	69726501	200	8774		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5196824	SRX2512483		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP097664	PRJNA363011	2	363011	SRS1936090	SAMN06251698	simple	9606	Homo sapiens	GSM2466353	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA531031	NA	public	1B5D26BFD6F0C58C8F3904E3ED20CDAC	D1F823320718F096679DBC0A2865E5A4
SRR5200956	2017-04-18	2017-01-25	56350712	8452606800	56350712	150	3114		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5200956	SRX2515096		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP097744	PRJNA368675	2	368675	SRS1938313	SAMN06269346	simple	9606	Homo sapiens	GSM2467563	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA531154	NA	public	61AD003D5E949AAAECE4716D0C408A4A	2E5C170B045D04A0B035CC8991227A47
SRR5200957	2017-04-18	2017-01-25	56782211	8517331650	56782211	150	3141		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5200957	SRX2515097		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP097744	PRJNA368675	2	368675	SRS1938314	SAMN06269345	simple	9606	Homo sapiens	GSM2467564	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA531154	NA	public	2A48064094351E0B29353C8824BA2B3D	462F72559039258C854B929BC12448C5
SRR5200958	2017-04-18	2017-01-25	61390604	9208590600	61390604	150	3490		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5200958	SRX2515098		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP097744	PRJNA368675	2	368675	SRS1938316	SAMN06269344	simple	9606	Homo sapiens	GSM2467565	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA531154	NA	public	1E6F9AC2F7070B4C74E5806A82112F4F	40BF82C8B9988E7AF3798C3457FDF551
SRR5200959	2017-04-18	2017-01-25	55794445	8369166750	55794445	150	3165		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5200959	SRX2515099		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP097744	PRJNA368675	2	368675	SRS1938317	SAMN06269343	simple	9606	Homo sapiens	GSM2467566	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA531154	NA	public	C85603D80C6DD853B0FC5C2184046EA7	22E3DB724DA3526FF4B9358AE1CD31D1
SRR5200960	2017-04-18	2017-01-25	59417701	8912655150	59417701	150	3394		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5200960	SRX2515100		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP097744	PRJNA368675	2	368675	SRS1938318	SAMN06269342	simple	9606	Homo sapiens	GSM2467567	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA531154	NA	public	829802A80EF6D27FC19130BAE3C85C9B	0576BA912088DECB8EFA096D15CB9C4F
SRR5206799	2017-01-31	2017-01-26	55880461	2794023050	0	50	1028		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5206799	SRX2520680		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP097893	PRJNA368965	NA	368965	SRS1942287	SAMN06274504	simple	9606	Homo sapiens	GSM2469547	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA531676	NA	public	9F4C395493A65C4537AEFD3DC8011FE1	E56BE812BFE47BAFB897C7442C88CB98
SRR5206805	2017-01-31	2017-01-26	50034916	2501745800	0	50	930		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5206805	SRX2520686		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP097893	PRJNA368965	NA	368965	SRS1942292	SAMN06274498	simple	9606	Homo sapiens	GSM2469553	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA531676	NA	public	7CA49381F6BB2A3CCA3B30F4ADB0D67F	74CCF19316EC98B8677BF2A30CE7EF17
SRR5206810	2017-01-31	2017-01-26	96749321	4837466050	0	50	1802		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5206810	SRX2520691		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP097893	PRJNA368965	NA	368965	SRS1942298	SAMN06274493	simple	9606	Homo sapiens	GSM2469558	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA531676	NA	public	595E19413710BE48BB5ABE9ECF27F79D	043BBD805D4FEAB2EE681ED33EC2510F
SRR5206813	2017-01-31	2017-01-26	52615984	2630799200	0	50	982		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5206813	SRX2520694		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP097893	PRJNA368965	NA	368965	SRS1942302	SAMN06274489	simple	9606	Homo sapiens	GSM2469561	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA531676	NA	public	49B424E437F42849753AAAD6AE168EB5	65051974BC03C0D1B7B237BC98AEE4A8
SRR5206815	2017-01-31	2017-01-26	53199464	2659973200	0	50	987		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5206815	SRX2520696		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP097893	PRJNA368965	NA	368965	SRS1942303	SAMN06274487	simple	9606	Homo sapiens	GSM2469563	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA531676	NA	public	57DB171871004DF8512DD422EB5C931A	296096AE08E9FACFF09F1147FCA2B1AD
SRR5206829	2017-01-31	2017-01-26	55052316	2752615800	0	50	1023		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5206829	SRX2520710		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP097893	PRJNA368965	NA	368965	SRS1942317	SAMN06274473	simple	9606	Homo sapiens	GSM2469577	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA531676	NA	public	B39DCF5DA919AC8A00246369CF7B0B87	D999819D7B8D4F4C51081EFB9BE89CD6
SRR5206831	2017-01-31	2017-01-26	62232174	3111608700	0	50	1147		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5206831	SRX2520712		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP097893	PRJNA368965	NA	368965	SRS1942319	SAMN06274471	simple	9606	Homo sapiens	GSM2469579	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA531676	NA	public	14CFB9597404BFB38549C6688FB55C5F	CE56274263A0A67FFA7792C71DBB4D37
SRR5206836	2017-01-31	2017-01-26	50221482	2511074100	0	50	925		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5206836	SRX2520717		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP097893	PRJNA368965	NA	368965	SRS1942324	SAMN06274466	simple	9606	Homo sapiens	GSM2469584	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA531676	NA	public	2C5B90E9FBAB4A59D4EAE532F222EE5D	119E41231E7602324EDCA4C4B4A7BB68
SRR521549	2012-07-17	2012-07-13	50468273	7570240950	50468273	150	4224		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR521549	SRX159837	GSM958751: Caltech_RnaSeq_LHCN-M2_2x75_200_DIFF_7d	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina Genome Analyzer	SRP014320		NA	0	SRS350194	SAMN01087965	simple	9606	Homo sapiens	GSM958751	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA047927	NA	public	5B199662231819CAC88BE87BDB8B612F	0DE8CB950159D74C3F734B53CEB1C24D
SRR5229887	2017-02-07	2017-02-05	51071958	2604669858	0	51	998		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5229887	SRX2538522		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP098865	PRJNA371388	NA	371388	SRS1958270	SAMN06298543	simple	9606	Homo sapiens	GSM2477377	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA535562	NA	public	E38D4DFADB12D93742E58B3EDD5DF95A	25BDB812176AAD6C948AF845ACF79C27
SRR5229891	2017-02-07	2017-02-05	60782356	3099900156	0	51	1212		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5229891	SRX2538526		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP098865	PRJNA371388	NA	371388	SRS1958274	SAMN06298551	simple	9606	Homo sapiens	GSM2477381	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA535562	NA	public	FD8A7EA334270E86EA5BB0C03CCBCDD5	46BA05BBB65C3C3FA2DE2F6864C9D2DB
SRR5229897	2017-02-07	2017-02-05	52473862	2676166962	0	51	1042		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5229897	SRX2538532		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP098865	PRJNA371388	NA	371388	SRS1958280	SAMN06298545	simple	9606	Homo sapiens	GSM2477387	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA535562	NA	public	78379EA98D21A2869F5373C0C38A4DB1	F9DCBBEF40D94BE86377E918FE271F36
SRR5240777	2017-03-01	2017-02-09	62086809	3166427259	0	51	1038		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5240777	SRX2547651		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP099125	PRJNA373859	2	373859	SRS1966330	SAMN06317480	simple	9606	Homo sapiens	GSM2481439	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA536763	NA	public	B007FF33C50FAF0C89464723C2B4D3BC	D39DA128C383BDD6C14113CD6F0A11D2
SRR5240778	2017-03-01	2017-02-09	63439717	3235425567	0	51	1065		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5240778	SRX2547652		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP099125	PRJNA373859	2	373859	SRS1966328	SAMN06317477	simple	9606	Homo sapiens	GSM2481440	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA536763	NA	public	B9983111B86A994343DEED13A705ABFE	5FA45C6B9DE0EF7B7742419326F5BF80
SRR5240779	2017-03-01	2017-02-09	60088915	3064534665	0	51	1012		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5240779	SRX2547653		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP099125	PRJNA373859	2	373859	SRS1966329	SAMN06317481	simple	9606	Homo sapiens	GSM2481441	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA536763	NA	public	85EFEBB11EDEA0FE129FA2C678D0D37E	8267C6DC9F6BFD6E1FC7DA4221FFA5C8
SRR5240780	2017-03-01	2017-02-09	68094273	3472807923	0	51	1137		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5240780	SRX2547654		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP099125	PRJNA373859	2	373859	SRS1966332	SAMN06317483	simple	9606	Homo sapiens	GSM2481442	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA536763	NA	public	7964018FFED680B0A9DA6618C7D63A64	28AE6A9EB228328F414A4F73B86BD7FB
SRR5240781	2017-03-01	2017-02-09	55074875	2808818625	0	51	902		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5240781	SRX2547655		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP099125	PRJNA373859	2	373859	SRS1966333	SAMN06317482	simple	9606	Homo sapiens	GSM2481443	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA536763	NA	public	AD32931B81CA370FB597D3103AEC6DB6	DA9C38B4FDF42B87AD96F4571A0EA6AF
SRR5240782	2017-03-01	2017-02-09	56627551	2888005101	0	51	931		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5240782	SRX2547656		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP099125	PRJNA373859	2	373859	SRS1966331	SAMN06317478	simple	9606	Homo sapiens	GSM2481444	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA536763	NA	public	4F8457D9CD83E8473776EA42FEC95172	859DB0C75EA1892702C3072E8DC7307C
SRR5240783	2017-03-01	2017-02-09	59275701	3023060751	0	51	971		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5240783	SRX2547657		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP099125	PRJNA373859	2	373859	SRS1966335	SAMN06317479	simple	9606	Homo sapiens	GSM2481445	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA536763	NA	public	709F309134E695F03FCA1ECB78BA923B	D896DCED551FA7AA1BB783CF79763710
SRR5251138	2017-05-10	2017-02-13	57736809	5889154518	57736809	102	3201		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5251138	SRX2556863		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP099457	PRJNA374582	2	374582	SRS1974259	SAMN06328870	simple	9606	Homo sapiens	GSM2486461	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA537547	NA	public	421BA9C82204B7785DB73AED386E8D2E	29814DDB344F284AD29892ECCE2630AF
SRR5251139	2017-05-10	2017-02-13	61128107	6235066914	61128107	102	3464		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5251139	SRX2556864		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP099457	PRJNA374582	2	374582	SRS1974258	SAMN06328869	simple	9606	Homo sapiens	GSM2486462	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA537547	NA	public	4CD1BED37BE082EA9D95577A22A83BEC	741694F9A16E581BD98CB1C22334DBA0
SRR5251140	2017-05-10	2017-02-13	58194366	5935825332	58194366	102	3305		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5251140	SRX2556865		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP099457	PRJNA374582	2	374582	SRS1974260	SAMN06328868	simple	9606	Homo sapiens	GSM2486463	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA537547	NA	public	70BEB39609EB8C2BEFFE4506DA971031	04D5B86A8C754DF3E3B4EADE6A80893D
SRR5251141	2017-05-10	2017-02-13	62996259	6425618418	62996259	102	3634		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5251141	SRX2556866		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP099457	PRJNA374582	2	374582	SRS1974261	SAMN06328867	simple	9606	Homo sapiens	GSM2486464	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA537547	NA	public	6365386F4B30D813DE88A50E94D86FDD	B412B605BBA720FF19D0F29B340CA97C
SRR5251142	2017-05-10	2017-02-13	62031331	6327195762	62031331	102	3600		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5251142	SRX2556867		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP099457	PRJNA374582	2	374582	SRS1974262	SAMN06328866	simple	9606	Homo sapiens	GSM2486465	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA537547	NA	public	E5241E7D19C32C1D57716CFE3333AB8A	3C9F9BE3DFBABF2011B1649987D4BD62
SRR5251143	2017-05-10	2017-02-13	62663847	6391712394	62663847	102	3637		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5251143	SRX2556868		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP099457	PRJNA374582	2	374582	SRS1974263	SAMN06328865	simple	9606	Homo sapiens	GSM2486466	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA537547	NA	public	8756B6868C959B488B3167E8EFE58D8B	AE33984376DE509BEEF6C310AA9A6CF1
SRR5282111	2017-02-25	2017-02-23	89893799	9079273699	0	101	5927		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5282111	SRX2585757		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP100643	PRJNA376596	NA	376596	SRS1999423	SAMN06436032	simple	9606	Homo sapiens	GSM2501455	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA540187	NA	public	0C076C04287A4AFDEAC96D34F3FDDE23	A19193E791B5E5AEB4EE0D1916F35912
SRR5282117	2017-02-25	2017-02-23	83439330	8427372330	0	101	5241		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5282117	SRX2585763		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP100643	PRJNA376596	NA	376596	SRS1999429	SAMN06436026	simple	9606	Homo sapiens	GSM2501461	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA540187	NA	public	BDC90EDE9DB8AFA10CA3B01D50B760AA	8CB56CB75F16B704D311A5A9CBE3E872
SRR5282120	2017-02-25	2017-02-23	72966789	7369645689	0	101	4595		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5282120	SRX2585766		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP100643	PRJNA376596	NA	376596	SRS1999432	SAMN06436023	simple	9606	Homo sapiens	GSM2501464	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA540187	NA	public	3CD8E786A20B2FCF0F3620ECCE2B70E5	412C05D55F36274B4CEFAE5B830D2A5E
SRR5282124	2017-02-25	2017-02-23	99513034	10050816434	0	101	6332		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5282124	SRX2585770		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP100643	PRJNA376596	NA	376596	SRS1999436	SAMN06436019	simple	9606	Homo sapiens	GSM2501468	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA540187	NA	public	5FC6779276D88E7ADEB321A38A18C0FF	54DC7DF92F61C595B82881A15E2EA43E
SRR5282126	2017-02-25	2017-02-23	99019491	10000968591	0	101	6088		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5282126	SRX2585772		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP100643	PRJNA376596	NA	376596	SRS1999438	SAMN06436017	simple	9606	Homo sapiens	GSM2501470	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA540187	NA	public	EA40D1403EF7FA7D8E2EA610F45546ED	763689707872A0666FAD4FE3A6A7972C
SRR5282140	2017-03-23	2017-02-23	77607713	3957993363	0	51	2648		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5282140	SRX2585786		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP100645	PRJNA376601	NA	376601	SRS1999451	SAMN06436069	simple	9606	Homo sapiens	GSM2501572	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA540189	NA	public	2F4A7E9282D98BC83ECFD5DC3150FE74	409439CB6318A08482A705D0E31E768B
